area,input_fwhm,output_fwhm,detected
20000,0.040000000000873115,0.061396693347330326,True
20000,0.03999999999996362,0.0,False
20000,0.039999999999054126,0.06399534698168823,True
20000,0.03999999999996362,0.04015481572540253,True
20000,0.03999999999996362,0.038336501855360174,True
20000,0.03999999999996362,0.06935162266830293,True
20000,0.03999999999996362,0.06238863633952475,True
20000,0.03999999999996362,0.0,False
20000,0.03999999999996362,0.09160699069902475,True
20000,0.03999999999996362,0.041050073446198224,True
20000,0.03999999999996362,0.0,False
20000,0.03999999999996362,0.04143460518137643,True
20000,0.03999999999996362,0.039860491296909266,True
